channels,penalty,window_size,pelt_model,min_size_opt,min_size,seed,n_detected,location_error,ari,n_penalty,composite
all,7.0,20,rbf,window,20,48,0,50.0,0.0,0.0,0.0
all,7.0,20,rbf,window,20,49,0,50.0,0.0,0.0,0.0
all,7.0,20,rbf,window,20,50,0,50.0,0.0,0.0,0.0
all,7.0,20,rbf,window,20,51,0,50.0,0.0,0.0,0.0
all,7.0,20,l2,5,5,42,13,5.096153846153847,0.4940125111706881,0.0,0.516429332508421
all,7.0,20,l2,5,5,43,11,4.431818181818182,0.5598727561917746,0.0,0.5533454690049782
all,7.0,20,l2,5,5,44,15,4.125,0.4773894525867468,0.0,0.5139447262933734
all,7.0,20,l2,5,5,45,13,5.721153846153847,0.48846593989038123,0.0,0.5099060468682675
all,7.0,20,l2,5,5,46,15,3.5,0.5320524662848698,0.0,0.5450262331424349
all,7.0,20,l2,5,5,47,15,3.9583333333333335,0.46500787401574806,0.0,0.508753937007874
all,7.0,20,l2,5,5,48,14,5.535714285714286,0.4463710676244736,0.0,0.489971248097951
all,7.0,20,l2,5,5,49,14,4.553571428571429,0.4710718066886716,0.0,0.5082144747729073
all,7.0,20,l2,5,5,50,16,4.53125,0.4140287537876346,0.0,0.4798268768938173
all,7.0,20,l2,5,5,51,10,6.25,0.5755442085460898,0.0,0.550272104273045
all,7.0,20,l2,10,10,42,9,3.6805555555555554,0.6511734140352881,0.0,0.6035033736843107
all,7.0,20,l2,10,10,43,7,4.464285714285714,0.6876646062886321,0.0,0.6170465888586018
all,7.0,20,l2,10,10,44,10,4.75,0.5696941120999588,0.0,0.5563470560499795
all,7.0,20,l2,10,10,45,9,6.666666666666667,0.5160092807424594,0.0,0.5180046403712297
all,7.0,20,l2,10,10,46,10,3.0,0.654292343387471,0.0,0.6091461716937354
all,7.0,20,l2,10,10,47,11,4.034090909090909,0.5372389014067352,0.0,0.5444149052488221
all,7.0,20,l2,10,10,48,10,3.875,0.6090151029214531,0.0,0.5812575514607266
all,7.0,20,l2,10,10,49,9,5.763888888888889,0.5271478852922509,0.0,0.5289906093127921
all,7.0,20,l2,10,10,50,8,6.25,0.5773510800785512,0.0,0.5511755400392756
all,7.0,20,l2,10,10,51,8,5.3125,0.6235958075786079,0.0,0.5799229037893039
all,7.0,20,l2,window,20,42,4,3.75,0.7835012889617998,1.0,0.8692506444808998
all,7.0,20,l2,window,20,43,4,7.5,0.6414291003332099,1.0,0.775714550166605
all,7.0,20,l2,window,20,44,5,3.25,0.8494036789973721,0.6666666666666667,0.8385351728320194
all,7.0,20,l2,window,20,45,4,2.5,0.8520777194724153,1.0,0.9110388597362076
all,7.0,20,l2,window,20,46,5,4.875,0.7376628603048443,0.6666666666666667,0.7729147634857554
all,7.0,20,l2,window,20,47,5,3.75,0.8108849063309134,0.6666666666666667,0.81627578649879
all,7.0,20,l2,window,20,48,5,3.25,0.8494036789973721,0.6666666666666667,0.8385351728320194
all,7.0,20,l2,window,20,49,5,6.0,0.7201096613697517,0.6666666666666667,0.7573881640182092
all,7.0,20,l2,window,20,50,5,4.875,0.7376628603048443,0.6666666666666667,0.7729147634857554
all,7.0,20,l2,window,20,51,5,4.875,0.7654972838503326,0.6666666666666667,0.7868319752584996
all,7.0,25,rbf,5,5,42,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,43,1,16.5,0.34878874985306846,0.0,0.3753943749265342
all,7.0,25,rbf,5,5,44,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,45,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,46,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,47,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,48,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,49,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,50,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,5,5,51,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,42,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,43,1,16.5,0.34878874985306846,0.0,0.3753943749265342
all,7.0,25,rbf,10,10,44,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,45,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,46,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,47,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,48,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,49,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,50,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,10,10,51,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,42,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,43,1,16.5,0.34878874985306846,0.0,0.3753943749265342
all,7.0,25,rbf,window,25,44,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,45,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,46,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,47,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,48,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,49,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,50,0,50.0,0.0,0.0,0.0
all,7.0,25,rbf,window,25,51,0,50.0,0.0,0.0,0.0
all,7.0,25,l2,5,5,42,15,6.283333333333333,0.3997926350724537,0.0,0.4621963175362268
all,7.0,25,l2,5,5,43,11,4.170454545454545,0.6172875116751827,0.0,0.5836210285648641
all,7.0,25,l2,5,5,44,16,5.0,0.41088981287919973,0.0,0.4754449064395999
all,7.0,25,l2,5,5,45,11,5.375,0.49752761305723436,0.0,0.5165138065286172
all,7.0,25,l2,5,5,46,11,5.579545454545455,0.5793816390663681,0.0,0.5562135468059113
all,7.0,25,l2,5,5,47,14,5.339285714285714,0.44284684406017777,0.0,0.48938770774437457
all,7.0,25,l2,5,5,48,13,4.0,0.5395411566655508,0.0,0.5457705783327754
all,7.0,25,l2,5,5,49,15,4.833333333333334,0.44284684406017777,0.0,0.4924234220300888
all,7.0,25,l2,5,5,50,14,6.035714285714286,0.4455984855628006,0.0,0.4865849570671145
all,7.0,25,l2,5,5,51,14,6.839285714285714,0.39706423987570094,0.0,0.4574964056521362
all,7.0,25,l2,10,10,42,9,6.097222222222222,0.5243951734680128,0.0,0.5256142534006731
all,7.0,25,l2,10,10,43,7,6.482142857142858,0.5896894402319129,0.0,0.5559518629730993
all,7.0,25,l2,10,10,44,9,4.291666666666666,0.6349298657271852,0.0,0.5917149328635927
all,7.0,25,l2,10,10,45,9,5.5,0.5742749153097392,0.0,0.5541374576548697
all,7.0,25,l2,10,10,46,9,5.069444444444445,0.6008401146735904,0.0,0.5700033906701285
all,7.0,25,l2,10,10,47,8,5.8125,0.5863906274351255,0.0,0.5583203137175627
all,7.0,25,l2,10,10,48,9,4.291666666666666,0.6319936314833337,0.0,0.5902468157416668
all,7.0,25,l2,10,10,49,10,5.325,0.5574661395982391,0.0,0.5467830697991195
all,7.0,25,l2,10,10,50,8,5.8125,0.5613599239228855,0.0,0.5458049619614427
all,7.0,25,l2,10,10,51,8,5.625,0.5968756039135847,0.0,0.5646878019567924
all,7.0,25,l2,window,25,42,3,8.166666666666666,0.5953165257172474,0.6666666666666667,0.6819915961919569
all,7.0,25,l2,window,25,43,3,8.958333333333334,0.5852525484378773,0.6666666666666667,0.6722096075522719
all,7.0,25,l2,window,25,44,3,7.458333333333334,0.6189156720856959,0.6666666666666667,0.6980411693761812
all,7.0,25,l2,window,25,45,3,9.0,0.5688664724080992,0.6666666666666667,0.6637665695373829
all,7.0,25,l2,window,25,46,3,11.208333333333332,0.5215611386084089,0.6666666666666667,0.6268639026375378
all,7.0,25,l2,window,25,47,3,11.208333333333332,0.5215611386084089,0.6666666666666667,0.6268639026375378
all,7.0,25,l2,window,25,48,3,6.708333333333333,0.6472942196618211,0.6666666666666667,0.7167304431642438
all,7.0,25,l2,window,25,49,3,11.916666666666668,0.5026727357413457,0.6666666666666667,0.6131697012040063
all,7.0,25,l2,window,25,50,3,11.916666666666668,0.5026727357413457,0.6666666666666667,0.6131697012040063
all,7.0,25,l2,window,25,51,3,13.541666666666668,0.47772640583534215,0.6666666666666667,0.5909465362510045
all,7.0,30,rbf,5,5,42,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,43,1,15.0,0.3686440677966102,0.0,0.3943220338983051
all,7.0,30,rbf,5,5,44,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,45,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,46,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,47,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,48,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,49,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,50,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,5,5,51,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,42,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,43,1,15.0,0.3686440677966102,0.0,0.3943220338983051
all,7.0,30,rbf,10,10,44,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,45,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,46,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,47,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,48,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,49,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,50,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,10,10,51,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,42,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,43,1,15.0,0.3686440677966102,0.0,0.3943220338983051
all,7.0,30,rbf,window,30,44,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,45,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,46,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,47,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,48,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,49,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,50,0,50.0,0.0,0.0,0.0
all,7.0,30,rbf,window,30,51,0,50.0,0.0,0.0,0.0
all,7.0,30,l2,5,5,42,11,4.659090909090909,0.5358811549059542,0.0,0.5399860319984316
all,7.0,30,l2,5,5,43,9,5.763888888888889,0.6098625354571241,0.0,0.5703479343952287
all,7.0,30,l2,5,5,44,12,6.666666666666667,0.476258564194221,0.0,0.4981292820971105
all,7.0,30,l2,5,5,45,12,6.666666666666667,0.47025361460061627,0.0,0.4951268073003081
all,7.0,30,l2,5,5,46,9,6.388888888888889,0.5566942148760331,0.0,0.5400137741046832
all,7.0,30,l2,5,5,47,9,3.4027777777777777,0.6977687626774848,0.0,0.6284677146720757
all,7.0,30,l2,5,5,48,13,5.096153846153847,0.4946705426356589,0.0,0.5167583482409064
all,7.0,30,l2,5,5,49,12,5.0,0.5170035952142394,0.0,0.5285017976071198
all,7.0,30,l2,5,5,50,11,4.659090909090909,0.5632547778168602,0.0,0.5536728434538847
all,7.0,30,l2,5,5,51,10,4.75,0.5568837833109802,0.0,0.5499418916554901
all,7.0,30,l2,10,10,42,8,3.4375,0.7304424099555945,0.0,0.6445962049777972
all,7.0,30,l2,10,10,43,8,6.25,0.5936068077678377,0.0,0.5593034038839189
all,7.0,30,l2,10,10,44,9,6.666666666666667,0.5490778278992748,0.0,0.5345389139496375
all,7.0,30,l2,10,10,45,9,6.388888888888889,0.5381701297210424,0.0,0.5307517315271879
all,7.0,30,l2,10,10,46,8,6.25,0.5566942148760331,0.0,0.5408471074380166
all,7.0,30,l2,10,10,47,8,3.4375,0.6977687626774848,0.0,0.6282593813387424
all,7.0,30,l2,10,10,48,9,4.930555555555555,0.6065893697623694,0.0,0.5737113515478514
all,7.0,30,l2,10,10,49,7,5.803571428571429,0.6333975181857082,0.0,0.5818773305214255
all,7.0,30,l2,10,10,50,8,4.6875,0.6848842386464826,0.0,0.6143171193232413
all,7.0,30,l2,10,10,51,7,5.446428571428571,0.6187666440394758,0.0,0.5767047505911664
all,7.0,30,l2,window,30,42,2,7.5,0.6089238845144357,0.33333333333333337,0.6261286089238844
all,7.0,30,l2,window,30,43,2,11.25,0.5464998309097058,0.33333333333333337,0.5724165821215195
all,7.0,30,l2,window,30,44,2,11.25,0.49653017476292555,0.33333333333333337,0.5474317540481294
all,7.0,30,l2,window,30,45,2,11.25,0.49653017476292555,0.33333333333333337,0.5474317540481294
all,7.0,30,l2,window,30,46,2,15.0,0.421067779536624,0.33333333333333337,0.4872005564349786
all,7.0,30,l2,window,30,47,3,15.0,0.48283841110682607,0.6666666666666667,0.5847525388867464
all,7.0,30,l2,window,30,48,2,8.75,0.5747117915261148,0.33333333333333337,0.601522562429724
all,7.0,30,l2,window,30,49,3,15.0,0.48283841110682607,0.6666666666666667,0.5847525388867464
all,7.0,30,l2,window,30,50,2,13.75,0.46445461768378044,0.33333333333333337,0.5163939755085569
all,7.0,30,l2,window,30,51,2,15.0,0.421067779536624,0.33333333333333337,0.4872005564349786
all,8.0,15,rbf,5,5,42,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,43,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,44,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,45,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,46,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,47,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,48,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,49,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,50,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,5,5,51,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,42,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,43,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,44,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,45,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,46,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,47,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,48,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,49,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,50,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,10,10,51,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,42,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,43,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,44,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,45,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,46,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,47,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,48,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,49,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,50,0,50.0,0.0,0.0,0.0
all,8.0,15,rbf,window,15,51,0,50.0,0.0,0.0,0.0
all,8.0,15,l2,5,5,42,15,4.6,0.4772496575376216,0.0,0.5110248287688108
all,8.0,15,l2,5,5,43,11,5.295454545454546,0.5652169923425263,0.0,0.5508357688985359
all,8.0,15,l2,5,5,44,12,7.208333333333333,0.45163919968345834,0.0,0.48256959984172915
all,8.0,15,l2,5,5,45,14,4.660714285714286,0.5122803243462595,0.0,0.528175876458844
all,8.0,15,l2,5,5,46,12,6.083333333333333,0.46939699762117015,0.0,0.49819849881058503
all,8.0,15,l2,5,5,47,14,5.5,0.41148527712535776,0.0,0.4727426385626789
all,8.0,15,l2,5,5,48,14,5.142857142857142,0.4175266606576802,0.0,0.4779061874716972
all,8.0,15,l2,5,5,49,13,7.038461538461538,0.39363160760823057,0.0,0.45458503457334604
all,8.0,15,l2,5,5,50,12,6.541666666666667,0.4300944302292274,0.0,0.4757972151146137
all,8.0,15,l2,5,5,51,12,5.0,0.5558993029682798,0.0,0.54794965148414
all,8.0,15,l2,10,10,42,8,5.25,0.622268987777319,0.0,0.5796344938886595
all,8.0,15,l2,10,10,43,8,5.1875,0.6552254837175163,0.0,0.5964877418587582
all,8.0,15,l2,10,10,44,8,7.4375,0.5035800226345428,0.0,0.5071650113172714
all,8.0,15,l2,10,10,45,9,4.597222222222222,0.6333048784917723,0.0,0.5890691059125528
all,8.0,15,l2,10,10,46,11,5.363636363636363,0.48882667382301104,0.0,0.5122315187296873
all,8.0,15,l2,10,10,47,8,5.875,0.582629294039234,0.0,0.556064647019617
all,8.0,15,l2,10,10,48,10,5.175,0.5512152014694384,0.0,0.5445576007347191
all,8.0,15,l2,10,10,49,9,7.333333333333333,0.4758660457274923,0.0,0.4939330228637461
all,8.0,15,l2,10,10,50,9,6.833333333333333,0.4817620546439946,0.0,0.49988102732199724
all,8.0,15,l2,10,10,51,9,5.25,0.5824268671049716,0.0,0.5597134335524858
all,8.0,15,l2,window,15,42,7,5.107142857142858,0.6441852075628709,0.0,0.5914497466385783
all,8.0,15,l2,window,15,43,6,5.208333333333334,0.6899089289579275,0.33333333333333337,0.6803711311456304
all,8.0,15,l2,window,15,44,6,6.125,0.6620503377321715,0.33333333333333337,0.6609418355327523
all,8.0,15,l2,window,15,45,6,5.208333333333334,0.6794444304106567,0.33333333333333337,0.675138881871995
all,8.0,15,l2,window,15,46,7,4.803571428571429,0.6633851396002889,0.0,0.6028711412287159
all,8.0,15,l2,window,15,47,7,6.428571428571429,0.5872942303555548,0.0,0.5550756866063489
all,8.0,15,l2,window,15,48,6,5.291666666666666,0.6881817933750202,0.33333333333333337,0.6790075633541768
all,8.0,15,l2,window,15,49,7,5.714285714285714,0.6016727077341812,0.0,0.5665506395813763
all,8.0,15,l2,window,15,50,6,7.375,0.5530670083410408,0.33333333333333337,0.598950170837187
all,8.0,15,l2,window,15,51,6,4.166666666666666,0.7357811889384268,0.33333333333333337,0.70955726113588
all,8.0,20,rbf,5,5,42,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,43,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,44,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,45,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,46,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,47,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,48,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,49,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,50,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,5,5,51,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,42,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,43,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,44,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,45,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,46,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,47,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,48,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,49,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,50,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,10,10,51,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,42,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,43,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,44,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,45,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,46,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,47,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,48,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,49,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,50,0,50.0,0.0,0.0,0.0
all,8.0,20,rbf,window,20,51,0,50.0,0.0,0.0,0.0
all,8.0,20,l2,5,5,42,13,5.096153846153847,0.4940125111706881,0.0,0.516429332508421
all,8.0,20,l2,5,5,43,10,5.375,0.5537157389092964,0.0,0.5446078694546481
all,8.0,20,l2,5,5,44,15,4.125,0.4773894525867468,0.0,0.5139447262933734
all,8.0,20,l2,5,5,45,11,4.659090909090909,0.5894845597520376,0.0,0.5667877344214733
all,8.0,20,l2,5,5,46,14,3.392857142857143,0.5553863954692162,0.0,0.5573360548774653
all,8.0,20,l2,5,5,47,15,3.9583333333333335,0.46500787401574806,0.0,0.508753937007874
all,8.0,20,l2,5,5,48,13,5.480769230769231,0.4586489315844572,0.0,0.4964398504076132
all,8.0,20,l2,5,5,49,12,6.041666666666667,0.47051737637776303,0.0,0.4990086881888815
all,8.0,20,l2,5,5,50,11,5.965909090909091,0.4752329016132697,0.0,0.5018209962611803
all,8.0,20,l2,5,5,51,9,6.388888888888889,0.5855798031664528,0.0,0.554456568249893
all,8.0,20,l2,10,10,42,9,3.6805555555555554,0.6511734140352881,0.0,0.6035033736843107
all,8.0,20,l2,10,10,43,6,5.833333333333334,0.6564181398923905,0.33333333333333337,0.6598757366128618
all,8.0,20,l2,10,10,44,10,4.75,0.5696941120999588,0.0,0.5563470560499795
all,8.0,20,l2,10,10,45,8,5.625,0.6146407286629934,0.0,0.5735703643314967
all,8.0,20,l2,10,10,46,8,5.625,0.6122155158092918,0.0,0.5723577579046459
all,8.0,20,l2,10,10,47,11,4.034090909090909,0.5372389014067352,0.0,0.5444149052488221
all,8.0,20,l2,10,10,48,10,3.875,0.6090151029214531,0.0,0.5812575514607266
all,8.0,20,l2,10,10,49,9,5.763888888888889,0.5271478852922509,0.0,0.5289906093127921
all,8.0,20,l2,10,10,50,7,6.428571428571429,0.5855798031664528,0.0,0.5542184730117978
all,8.0,20,l2,10,10,51,8,5.3125,0.6235958075786079,0.0,0.5799229037893039
all,8.0,20,l2,window,20,42,4,3.75,0.7835012889617998,1.0,0.8692506444808998
all,8.0,20,l2,window,20,43,4,7.5,0.6414291003332099,1.0,0.775714550166605
all,8.0,20,l2,window,20,44,5,3.25,0.8494036789973721,0.6666666666666667,0.8385351728320194
all,8.0,20,l2,window,20,45,4,2.5,0.8520777194724153,1.0,0.9110388597362076
all,8.0,20,l2,window,20,46,5,4.875,0.7376628603048443,0.6666666666666667,0.7729147634857554
all,8.0,20,l2,window,20,47,5,3.75,0.8108849063309134,0.6666666666666667,0.81627578649879
all,8.0,20,l2,window,20,48,4,1.25,0.9218444518620953,1.0,0.9534222259310476
all,8.0,20,l2,window,20,49,5,6.0,0.7201096613697517,0.6666666666666667,0.7573881640182092
all,8.0,20,l2,window,20,50,4,6.25,0.6996953363018514,1.0,0.8123476681509256
all,8.0,20,l2,window,20,51,5,4.875,0.7654972838503326,0.6666666666666667,0.7868319752584996
all,8.0,25,rbf,5,5,42,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,43,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,44,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,45,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,46,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,47,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,48,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,49,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,50,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,5,5,51,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,42,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,43,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,44,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,45,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,46,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,47,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,48,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,49,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,50,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,10,10,51,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,42,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,43,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,44,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,45,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,46,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,47,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,48,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,49,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,50,0,50.0,0.0,0.0,0.0
all,8.0,25,rbf,window,25,51,0,50.0,0.0,0.0,0.0
all,8.0,25,l2,5,5,42,13,6.644230769230769,0.4130414744308121,0.0,0.4666553526000214
all,8.0,25,l2,5,5,43,8,6.25,0.5978651508853439,0.0,0.5614325754426719
all,8.0,25,l2,5,5,44,15,5.025,0.425172016178478,0.0,0.482436008089239
all,8.0,25,l2,5,5,45,10,5.575,0.5107285434956385,0.0,0.5219142717478191
all,8.0,25,l2,5,5,46,11,5.579545454545455,0.5793816390663681,0.0,0.5562135468059113
all,8.0,25,l2,5,5,47,14,5.339285714285714,0.44284684406017777,0.0,0.48938770774437457
all,8.0,25,l2,5,5,48,13,4.0,0.5395411566655508,0.0,0.5457705783327754
all,8.0,25,l2,5,5,49,10,7.65,0.44597889210106095,0.0,0.4770894460505305
all,8.0,25,l2,5,5,50,14,6.035714285714286,0.4455984855628006,0.0,0.4865849570671145
all,8.0,25,l2,5,5,51,12,6.708333333333333,0.44339913706764383,0.0,0.4814495685338219
all,8.0,25,l2,10,10,42,9,6.097222222222222,0.5243951734680128,0.0,0.5256142534006731
all,8.0,25,l2,10,10,43,7,6.482142857142858,0.5896894402319129,0.0,0.5559518629730993
all,8.0,25,l2,10,10,44,9,4.291666666666666,0.6349298657271852,0.0,0.5917149328635927
all,8.0,25,l2,10,10,45,9,5.5,0.5742749153097392,0.0,0.5541374576548697
all,8.0,25,l2,10,10,46,9,5.069444444444445,0.6008401146735904,0.0,0.5700033906701285
all,8.0,25,l2,10,10,47,8,5.8125,0.5863906274351255,0.0,0.5583203137175627
all,8.0,25,l2,10,10,48,9,4.291666666666666,0.6319936314833337,0.0,0.5902468157416668
all,8.0,25,l2,10,10,49,8,6.375,0.5632828836115809,0.0,0.5433914418057904
all,8.0,25,l2,10,10,50,8,5.8125,0.5613599239228855,0.0,0.5458049619614427
all,8.0,25,l2,10,10,51,8,5.625,0.5968756039135847,0.0,0.5646878019567924
all,8.0,25,l2,window,25,42,3,8.166666666666666,0.5953165257172474,0.6666666666666667,0.6819915961919569
all,8.0,25,l2,window,25,43,3,8.958333333333334,0.5852525484378773,0.6666666666666667,0.6722096075522719
