channels,penalty,window_size,pelt_model,min_size_opt,composite_mean,composite_std,ari_mean,ari_std,location_error_mean,location_error_std,n_detected_mean,n_detected_std
fit_quality,5.0,30,rbf,10,0.5756409124119126,0.17331821219986207,0.4622818248238253,0.19357647660436741,19.25,9.357854692419863,1.4,0.5163977794943222
fit_quality,5.0,30,rbf,5,0.5756409124119126,0.17331821219986207,0.4622818248238253,0.19357647660436741,19.25,9.357854692419863,1.4,0.5163977794943222
r2_only,6.0,25,l2,5,0.5753657450049486,0.09655899403572561,0.5024148233432304,0.09147359788216616,14.8625,4.336495018238792,3.0,1.5634719199411433
importance,7.0,30,l2,10,0.5749695583006845,0.09740406039781495,0.5174391166013691,0.14343184060463704,13.958333333333332,6.704090560763151,3.5,1.1785113019775793
all,8.0,20,l2,window,0.5747174215277326,0.057863072053851876,0.5552848430554652,0.07245013403849694,10.4875,2.8936292571402062,4.1,0.5676462121975467
r2_only,6.0,20,l2,10,0.5731662950463632,0.09565398405424014,0.48514925675939286,0.10497474239925633,16.0125,5.571575859819949,2.9,1.1972189997378648
residuals,3.0,30,rbf,10,0.5730775625932656,0.15550090915674036,0.46448845851986453,0.17938330477039724,18.75,7.750448015724281,1.7,0.9486832980505137
residuals,3.0,30,rbf,5,0.5730775625932656,0.15550090915674036,0.46448845851986453,0.17938330477039724,18.75,7.750448015724281,1.7,0.9486832980505137
all,4.0,30,rbf,5,0.5729325484624228,0.17461774566882018,0.4790317635915122,0.2032660094059564,18.875,9.50968074005525,1.4,0.6992058987801011
all,4.0,30,rbf,10,0.5729325484624228,0.17461774566882018,0.4790317635915122,0.2032660094059564,18.875,9.50968074005525,1.4,0.6992058987801011
no_jaccard,7.0,20,l2,window,0.5728298563540359,0.054204785111440126,0.5582430460414052,0.05591549423160627,9.9375,2.1198876411525,4.2,0.632455532033676
fit_quality,4.0,20,rbf,10,0.571790608615647,0.14780753285076462,0.44738121723129387,0.16508961627898905,18.65,8.471520918150805,2.2,1.1352924243950933
fit_quality,4.0,20,rbf,5,0.571790608615647,0.14780753285076462,0.44738121723129387,0.16508961627898905,18.65,8.471520918150805,2.2,1.1352924243950933
no_jaccard,8.0,20,l2,window,0.5717392175498651,0.05617128932169694,0.5508284350997302,0.06924448447710774,10.6125,2.897226882919443,4.1,0.5676462121975467
r2_only,4.0,15,l2,window,0.571712357287175,0.12285469009206049,0.5006980479076831,0.16105931034070783,15.328333333333333,7.998317917298164,2.7,1.3374935098492586
importance,8.0,30,l2,5,0.5714573437997037,0.10589863568673755,0.5127146875994075,0.15281899380515435,14.15,7.189782917102694,3.5,1.0801234497346435
r2_resid,8.0,30,l2,10,0.5712654075247838,0.06856179310015774,0.5343427198114725,0.08346379127691683,11.539880952380951,3.86982699720339,4.2,1.4757295747452437
fit_quality,3.0,15,rbf,10,0.5708168834703542,0.08462040693250751,0.4715571002740416,0.12884012475963424,16.3825,6.4663140057522455,3.0,1.0540925533894598
r2_resid,3.0,25,rbf,window,0.5702111086062,0.21662165758820695,0.4878222172123999,0.22420033905388487,18.95,12.377062117750992,1.3,0.8232726023485646
fit_quality,4.0,20,l2,window,0.5693230254477154,0.05588004925614197,0.5615627175620975,0.05782897419270994,9.6875,1.7758507350938413,4.3,0.4830458915396479
all,3.0,25,rbf,10,0.569194271967384,0.24726425691790938,0.4762052106014347,0.2565468925664088,19.2625,13.773773639703021,1.6,1.07496769977314
all,3.0,25,rbf,5,0.569194271967384,0.24726425691790938,0.4762052106014347,0.2565468925664088,19.2625,13.773773639703021,1.6,1.07496769977314
fit_quality,8.0,30,l2,10,0.5689555636446608,0.08074304602781165,0.5456111272893216,0.08413092829794135,10.641666666666667,3.313552418421901,4.4,1.349897115421106
all,7.0,20,l2,window,0.5688654105341931,0.056801869244761945,0.5682808210683863,0.05504953868283875,9.2125,1.6234501155803274,4.4,0.5163977794943222
all,3.0,20,l2,window,0.5688654105341931,0.056801869244761945,0.5682808210683863,0.05504953868283875,9.2125,1.6234501155803274,4.4,0.5163977794943222
all,4.0,20,l2,window,0.5688654105341931,0.056801869244761945,0.5682808210683863,0.05504953868283875,9.2125,1.6234501155803274,4.4,0.5163977794943222
all,6.0,20,l2,window,0.5688654105341931,0.056801869244761945,0.5682808210683863,0.05504953868283875,9.2125,1.6234501155803274,4.4,0.5163977794943222
all,5.0,20,l2,window,0.5688654105341931,0.056801869244761945,0.5682808210683863,0.05504953868283875,9.2125,1.6234501155803274,4.4,0.5163977794943222
r2_only,7.0,20,l2,5,0.5678382245525541,0.10517432932643267,0.49327644910510793,0.12508675410593212,16.466666666666665,6.613847472920866,3.0,1.1547005383792517
fit_quality,3.0,20,l2,window,0.5676437030749854,0.05674529511220909,0.5659874061499707,0.05513495561742225,9.225,1.7448336437736536,4.4,0.5163977794943222
r2_resid,8.0,30,l2,5,0.5673198452662324,0.07255235732376304,0.5276658810086553,0.0841141632404431,11.641071428571427,3.8047072415466543,4.3,1.636391694484477
r2_only,5.0,20,l2,5,0.5668844359349556,0.09954285649686098,0.5293355385365779,0.13034240831139063,14.075,6.015213479991923,3.8,1.1352924243950935
no_jaccard,5.0,20,l2,window,0.5658872065563256,0.05472477524229204,0.5638244131126513,0.052008934439366765,9.3375,1.735105264177876,4.4,0.5163977794943222
no_jaccard,4.0,20,l2,window,0.5658872065563256,0.05472477524229204,0.5638244131126513,0.052008934439366765,9.3375,1.735105264177876,4.4,0.5163977794943222
no_jaccard,6.0,20,l2,window,0.5658872065563256,0.05472477524229204,0.5638244131126513,0.052008934439366765,9.3375,1.735105264177876,4.4,0.5163977794943222
r2_only,4.0,25,l2,5,0.5647090885095343,0.08721712778644,0.5469981770190685,0.11179143684423855,11.465,3.082401761173249,4.4,1.4298407059684812
r2_only,3.0,25,l2,10,0.5646157010877756,0.13244622967900152,0.5223618783660273,0.1386106929107535,11.649761904761904,3.5537549384077534,4.4,1.776388345929897
r2_resid,8.0,25,l2,10,0.5637283528429367,0.08834818188028358,0.5515100390192067,0.09472027357936665,10.893333333333334,2.781685584561638,4.5,1.1785113019775793
no_jaccard,3.0,20,rbf,5,0.5629974294790641,0.2011942286202007,0.47996152562479494,0.19729490762838645,17.275,12.26172907872295,2.5,1.509230856356236
fit_quality,5.0,25,rbf,10,0.5618663600109735,0.2523358873993215,0.4613660533552803,0.26281914929910344,20.35833333333333,14.282751511551995,1.5,0.8498365855987975
fit_quality,5.0,25,rbf,5,0.5618663600109735,0.2523358873993215,0.4613660533552803,0.26281914929910344,20.35833333333333,14.282751511551995,1.5,0.8498365855987975
r2_only,8.0,25,l2,10,0.5613234383536179,0.20094111519977736,0.47389687670723574,0.19510764400270839,19.270833333333336,11.95882935479209,1.7,1.1595018087284057
no_jaccard,3.0,15,rbf,window,0.5611272905483133,0.05222526734729379,0.4437212477632933,0.10197190564829495,17.9,5.733611911836687,2.4,1.1737877907772674
fit_quality,3.0,15,rbf,window,0.560986496356328,0.1411655991357333,0.4340729927126559,0.1762827409496141,19.341666666666665,9.671410872856399,2.4,0.8432740427115678
r2_only,4.0,15,l2,5,0.5604535676394108,0.07969977815316884,0.5230199924216787,0.1318576129562664,13.509404761904761,5.235252488891914,3.8,1.6193277068654823
importance,8.0,20,l2,10,0.5604422596445022,0.121227024227177,0.489701185955671,0.15950264743130108,15.179166666666665,6.990046108486369,3.5,1.35400640077266
fit_quality,3.0,15,rbf,5,0.5603818484196816,0.09513071736587829,0.46687036350603,0.13166700299519296,16.619999999999997,6.575025465847506,3.1,1.1005049346146119
fit_quality,3.0,20,rbf,10,0.5601998749096835,0.14001315211187032,0.46861641648603347,0.16616894963111492,16.795833333333334,8.710502786653379,2.9,1.286683937707919
fit_quality,3.0,20,rbf,5,0.5601998749096835,0.14001315211187032,0.46861641648603347,0.16616894963111492,16.795833333333334,8.710502786653379,2.9,1.286683937707919
r2_resid,4.0,30,rbf,5,0.5583267067523845,0.14874855606990836,0.44998674683810236,0.1646284390095563,20.0,8.416254115301731,1.3,0.48304589153964794
r2_resid,4.0,30,rbf,10,0.5583267067523845,0.14874855606990836,0.44998674683810236,0.1646284390095563,20.0,8.416254115301731,1.3,0.48304589153964794
importance,7.0,15,l2,window,0.5581812787283955,0.06339337179667447,0.5112992241234579,0.10899787638147168,14.022499999999999,5.04607788348266,3.7,0.9486832980505138
r2_resid,5.0,20,l2,window,0.5580659077703027,0.05233882475186622,0.5604651488739387,0.049705335325072784,9.25,2.084166500066633,4.5,0.5270462766947298
r2_resid,4.0,20,l2,window,0.5580659077703027,0.05233882475186622,0.5604651488739387,0.049705335325072784,9.25,2.084166500066633,4.5,0.5270462766947298
r2_resid,3.0,20,l2,window,0.5580659077703027,0.05233882475186622,0.5604651488739387,0.049705335325072784,9.25,2.084166500066633,4.5,0.5270462766947298
residuals,4.0,25,rbf,10,0.5578507255028595,0.23618964967198622,0.4645681176723858,0.24631063986810112,20.183333333333334,13.027144026281489,1.4,0.8432740427115678
residuals,4.0,25,rbf,5,0.5578507255028595,0.23618964967198622,0.4645681176723858,0.24631063986810112,20.183333333333334,13.027144026281489,1.4,0.8432740427115678
r2_only,8.0,30,l2,window,0.5578407919928586,0.2928852561198618,0.47734825065238395,0.2902597289238937,21.25,16.551686721701003,1.2,0.7888106377466155
residuals,8.0,15,l2,window,0.5574804622873474,0.12144843361419262,0.4865509245746947,0.15296289797872928,14.299166666666668,7.024277180422725,3.5,1.2692955176439846
importance,6.0,30,l2,10,0.5571657046271241,0.09168084859543241,0.5002147425875816,0.13429429537487644,14.379166666666666,6.52323867008663,3.7,1.3374935098492586
no_jaccard,3.0,20,l2,window,0.5565785400263208,0.05507385273170676,0.5580904133859749,0.05183887876493077,9.3,1.738254232780055,4.5,0.5270462766947298
no_jaccard,3.0,15,rbf,5,0.5562299239056399,0.05467108033908084,0.4396265144779462,0.10507085815192381,18.375,5.730340788779979,2.4,1.1737877907772674
no_jaccard,3.0,15,rbf,10,0.5562299239056399,0.05467108033908084,0.4396265144779462,0.10507085815192381,18.375,5.730340788779979,2.4,1.1737877907772674
no_jaccard,3.0,20,rbf,window,0.555535242721019,0.23207333451680082,0.44590381877537144,0.23893435008555053,20.125,13.182084854495177,1.7,1.0593499054713804
residuals,4.0,30,rbf,5,0.5550429940413026,0.1622030048937561,0.4464193214159386,0.1906525238152701,20.25,8.032053840014328,1.3,0.48304589153964794
residuals,4.0,30,rbf,10,0.5550429940413026,0.1622030048937561,0.4464193214159386,0.1906525238152701,20.25,8.032053840014328,1.3,0.48304589153964794
residuals,3.0,20,rbf,window,0.5538578733037044,0.22640363650618883,0.43721574660740875,0.2301329387340722,20.791666666666664,12.720963668946888,1.6,0.8432740427115678
fit_quality,4.0,15,rbf,window,0.5534745393172791,0.17309473022342833,0.4203157453012246,0.20074172403725032,20.55833333333333,10.102793434747896,1.9,0.7378647873726218
r2_only,4.0,30,l2,10,0.553207498797711,0.07653159211698862,0.5079149975954221,0.12112794830250634,13.458333333333334,6.1795411152497195,3.7,1.3374935098492586
r2_only,5.0,15,l2,5,0.5531971281956762,0.11374657163689782,0.4900309230580192,0.16364902878386747,16.414166666666667,7.99382289491759,3.0,1.4907119849998598
r2_only,6.0,20,l2,window,0.5529755071056001,0.11393693631460501,0.43678434754453355,0.12959331112805106,19.791666666666668,6.6644961744500435,1.7,0.8232726023485645
r2_only,5.0,30,l2,10,0.5525644035076932,0.07598679155889097,0.4987954736820531,0.1237866316029383,13.916666666666666,6.303627948145575,3.6,1.429840705968481
r2_only,7.0,25,l2,window,0.5495651714833107,0.188267785221355,0.45923034296662146,0.18196472489448542,20.008333333333333,11.5954473026334,1.3,0.8232726023485646
r2_resid,7.0,30,l2,10,0.5490146719469087,0.04490827724311137,0.5260912486557222,0.06637997315799309,11.227380952380951,2.857852094511595,4.5,1.1785113019775793
fit_quality,5.0,25,rbf,window,0.5487508333520255,0.2823321768398095,0.4494350000373843,0.278063210360767,21.55,15.882292725618118,1.3,0.8232726023485646
importance,8.0,15,l2,10,0.5475772138910259,0.09990048599406927,0.46911109444871846,0.09869635295509491,15.607499999999998,4.4752637173138945,3.4,0.9660917830792959
importance,6.0,15,l2,window,0.546435341532916,0.0739953904641872,0.5084240163991651,0.10501084724157071,13.518333333333334,4.065514408707391,3.9,0.7378647873726218
importance,7.0,20,l2,window,0.5461479052314121,0.17627047154289102,0.4758791437961574,0.18111739940723545,17.520833333333336,11.892835047328411,2.7,1.3374935098492586
importance,8.0,20,l2,window,0.5461479052314121,0.17627047154289102,0.4758791437961574,0.18111739940723545,17.520833333333336,11.892835047328411,2.7,1.3374935098492586
importance,6.0,20,l2,window,0.5461479052314121,0.17627047154289102,0.4758791437961574,0.18111739940723545,17.520833333333336,11.892835047328411,2.7,1.3374935098492586
r2_only,3.0,30,rbf,window,0.546090786593087,0.2660360168431114,0.4538482398528406,0.2504624967508675,21.25,15.601371022374211,1.2,0.7888106377466155
residuals,4.0,25,l2,10,0.545126422253278,0.1169554978258806,0.516022844506556,0.11515004642775253,12.147499999999999,3.7017097526133234,4.4,1.429840705968481
r2_only,5.0,30,l2,5,0.5450568940481615,0.07540561978095082,0.4857804547629896,0.11137963921522986,14.083333333333334,6.0970482131585815,3.7,1.5670212364724212
residuals,7.0,25,l2,5,0.5448303636796258,0.12167025941843841,0.4661559654544896,0.15890404812763456,15.81904761904762,6.750555322751817,3.6,1.429840705968481
residuals,7.0,15,l2,window,0.5435984732596986,0.09069686907846022,0.4761202798527305,0.13583842309499328,14.632499999999999,6.711541618366212,3.6,1.1737877907772674
r2_only,5.0,15,l2,10,0.543584963866349,0.10470839593447244,0.47239659439936477,0.1493018518282073,16.546666666666667,7.39887712535148,3.0,1.247219128924647
fit_quality,7.0,30,l2,10,0.5435245229218862,0.0724871384031519,0.5334490458437725,0.07645129803573641,10.533333333333335,3.024067553461932,4.8,1.3165611772087664
residuals,4.0,30,l2,5,0.5432182903099834,0.10287560879905647,0.5479949139533,0.11927300390235439,10.685416666666667,4.102685270340528,5.0,1.4142135623730954
importance,7.0,30,l2,5,0.5430553003907581,0.1054013510527715,0.4965606007815161,0.1434822428196795,14.204166666666666,6.777278271666654,3.9,1.3703203194062976
residuals,6.0,25,l2,5,0.5429995194139168,0.12334986554738042,0.47021761025640496,0.1571943585923756,15.351547619047619,6.734978200310271,3.7,1.4944341180973264
fit_quality,6.0,30,l2,10,0.5429301521569216,0.07478330082020677,0.5375436376471766,0.08481488952696623,9.8625,3.5184725265025283,5.1,1.3703203194062976
importance,6.0,30,l2,5,0.5416985168190647,0.1074606560474982,0.49444703363812925,0.14550603139459814,14.254166666666666,6.781546368047284,4.0,1.4907119849998598
importance,7.0,20,l2,10,0.5407363700731611,0.10232921844775376,0.48298940681298885,0.14332582801520996,14.570833333333335,6.736298680091867,3.9,1.449137674618944
r2_only,4.0,30,l2,5,0.5394942020909821,0.069258419928598,0.4850384041819641,0.11318289824348901,13.8375,6.2862666917458325,4.0,1.3333333333333333
r2_only,6.0,20,l2,5,0.5393413032071717,0.10950802709596237,0.4777826064143433,0.11422038728006352,16.591666666666665,6.096630571142363,3.3,1.3374935098492586
r2_only,3.0,25,l2,5,0.5391022423756231,0.09661346081612604,0.5286273418941032,0.12936731473679533,10.868571428571428,2.8115219779869145,5.2,1.7511900715418263
all,3.0,20,rbf,window,0.5383383831633691,0.20087502142932626,0.4396767663267383,0.20600897949241337,20.25,11.986682424906215,1.5,1.0801234497346435
importance,5.0,15,l2,window,0.5370416570866824,0.07795404276133118,0.4980799808400314,0.0904916286105556,13.110833333333332,3.4390954210104168,4.1,0.9944289260117533
r2_only,6.0,15,l2,window,0.5364409161552794,0.20776638084980606,0.4574484989772255,0.22783576523372046,19.825,13.396807824125236,1.9,1.286683937707919
r2_resid,3.0,20,rbf,window,0.5356972632411952,0.21407906182019606,0.4278111931490569,0.22072647182851804,20.8125,12.631427131915414,1.6,1.07496769977314
fit_quality,4.0,15,rbf,10,0.5341797357651428,0.1637312692761375,0.40605947153028554,0.19221521876967548,21.475,10.744439417441086,2.0,0.816496580927726
fit_quality,4.0,15,rbf,5,0.5341797357651428,0.1637312692761375,0.40605947153028554,0.19221521876967548,21.475,10.744439417441086,2.0,0.816496580927726
r2_resid,6.0,30,l2,10,0.5329312127092958,0.05789124479406981,0.5247743301804965,0.07090637666423635,10.464880952380952,2.65531415531505,4.8,1.1352924243950933
r2_only,8.0,25,l2,window,0.5326835398485136,0.1896809993934776,0.4460004130303603,0.1878613977446656,20.60833333333333,11.663759558437281,1.2,0.7888106377466155
r2_only,3.0,15,l2,10,0.5326092155997242,0.05703363386403983,0.5033384311994484,0.09007196457251118,13.176666666666668,3.9706655846577137,4.2,1.6865480854231356
r2_resid,4.0,20,rbf,window,0.5317500254130936,0.21253516731080735,0.42566671749285384,0.21931848410469443,21.291666666666664,12.342292166608516,1.4,0.8432740427115678
fit_quality,8.0,30,l2,5,0.5316277051079242,0.08728550539599389,0.5182982673587058,0.07220094257660502,11.253571428571428,2.876790086505107,4.9,1.5238839267549946
r2_only,4.0,20,l2,5,0.5311263211692766,0.10797984725456446,0.5748335947195055,0.14435041074126637,10.492857142857144,3.876377671857489,5.2,0.7888106377466154
r2_only,4.0,15,l2,10,0.5310436540909859,0.09307507228612658,0.4870073081819717,0.13965246722131947,15.410000000000002,7.666176312821096,3.5,1.6499158227686108
r2_only,3.0,30,rbf,10,0.5307245179911988,0.19048704558201482,0.4383657026490642,0.19197859933489847,19.1875,12.018684816660357,2.3,1.4181364924121764
r2_only,4.0,20,l2,10,0.5304481407074818,0.09662021886006178,0.5331081861768684,0.12434051456340416,11.573214285714286,3.1749628392490274,4.8,1.3165611772087666
fit_quality,5.0,30,l2,10,0.5303360441196876,0.06994831548046172,0.5385089930012799,0.12030904914623079,8.708630952380952,3.795465973077664,5.8,1.3165611772087666
r2_only,3.0,30,l2,5,0.5301222718138898,0.06226614669022915,0.501327876961113,0.055764715692744715,12.3125,3.1024961326464893,4.4,1.1737877907772674
importance,8.0,20,l2,5,0.5297904473050428,0.09901398475159588,0.4617356565148474,0.16134998054410865,15.735119047619047,7.424016847760564,4.0,1.8257418583505538
residuals,3.0,15,rbf,10,0.5289769530469642,0.24492347051069546,0.42672057276059505,0.25844442234198717,21.841666666666665,15.08358655404388,1.8,1.1352924243950933
residuals,3.0,15,rbf,5,0.5289769530469642,0.24492347051069546,0.42672057276059505,0.25844442234198717,21.841666666666665,15.08358655404388,1.8,1.1352924243950933
residuals,3.0,30,l2,10,0.5287260323471662,0.0602504498884337,0.5420520646943323,0.07685124552340304,10.383333333333333,2.7518792680953204,5.0,0.9428090415820634
no_jaccard,4.0,20,rbf,window,0.5285139321597938,0.21201465796890914,0.4275278643195876,0.21997869204406403,20.875,12.58374723381094,1.5,1.0801234497346435
r2_only,3.0,30,rbf,5,0.5282050471698552,0.1914368097701572,0.4348267610063769,0.19275691174918871,19.3125,11.991207716489612,2.3,1.4181364924121764
r2_resid,7.0,25,l2,10,0.5281541301102944,0.07936586049942579,0.5188065935539222,0.10526198858973483,10.76375,2.684604059881705,5.1,1.5238839267549946
residuals,3.0,15,rbf,window,0.5276585111520558,0.26735402599524133,0.42818368897077813,0.2693285752544058,22.183333333333334,15.972816414068335,1.6,1.0749676997731399
fit_quality,6.0,25,rbf,5,0.5272346640505916,0.23714261941655818,0.43616932810118325,0.25137352344630415,21.80833333333333,13.78528301406169,1.3,0.8232726023485646
fit_quality,6.0,25,rbf,10,0.5272346640505916,0.23714261941655818,0.43616932810118325,0.25137352344630415,21.80833333333333,13.78528301406169,1.3,0.8232726023485646
residuals,3.0,30,rbf,window,0.5265580305310864,0.27085612463896863,0.4431160610621728,0.2682749727396378,22.5,15.545631755148024,1.1,0.7378647873726218
residuals,8.0,20,l2,10,0.5263206375200022,0.07344411910986762,0.46785794170667117,0.10539924532522577,15.7125,6.016132183605782,3.8,1.4757295747452437
r2_resid,5.0,30,l2,10,0.5262997978948085,0.049212228916733075,0.5410115005515218,0.06916052902761666,9.589880952380952,2.3657957561278984,5.1,0.8755950357709134
r2_resid,3.0,25,rbf,5,0.5250507235832511,0.23693422375354917,0.4411347804998356,0.25320348959506894,21.475,13.987320647246523,1.4,1.0749676997731399
r2_resid,4.0,25,rbf,5,0.5250507235832511,0.23693422375354917,0.4411347804998356,0.25320348959506894,21.475,13.987320647246523,1.4,1.0749676997731399
r2_resid,3.0,25,rbf,10,0.5250507235832511,0.23693422375354917,0.4411347804998356,0.25320348959506894,21.475,13.987320647246523,1.4,1.0749676997731399
r2_resid,4.0,25,rbf,10,0.5250507235832511,0.23693422375354917,0.4411347804998356,0.25320348959506894,21.475,13.987320647246523,1.4,1.0749676997731399
no_jaccard,3.0,20,rbf,10,0.5242205420509342,0.21740906624228615,0.43390775076853494,0.22204705637763159,19.9,13.568729368171017,2.3,1.567021236472421
r2_only,8.0,20,l2,5,0.5240699796795922,0.19075024785094397,0.4258899593591844,0.20777957449189388,21.479166666666664,12.348015066408323,2.3,1.1595018087284057
r2_resid,7.0,30,l2,5,0.5239036248095713,0.05473204178344738,0.5070501067619997,0.057751752273630885,11.603571428571428,2.7616327862803383,4.8,1.3165611772087666
r2_only,4.0,30,rbf,window,0.5234727481682862,0.2582363850512819,0.4369454963365724,0.2445019072361468,22.5,15.32064692570853,1.1,0.7378647873726218
all,4.0,25,rbf,10,0.5228566767319716,0.2282154845852373,0.4353966867972764,0.24200376928082323,21.3625,13.073835459080518,1.4,1.0749676997731399
all,4.0,25,rbf,5,0.5228566767319716,0.2282154845852373,0.4353966867972764,0.24200376928082323,21.3625,13.073835459080518,1.4,1.0749676997731399
r2_only,3.0,25,rbf,10,0.5226651583100153,0.1821230860005498,0.4281969832866971,0.17559200611498108,19.68333333333333,11.28125288550286,1.7,1.2516655570345725
r2_only,3.0,25,rbf,5,0.522212726659525,0.1818977150843547,0.4282921199857167,0.17564748075704123,19.766666666666666,11.241718488198378,1.9,1.286683937707919
fit_quality,7.0,30,l2,5,0.520698458469564,0.08072517097362507,0.5079516788438899,0.08245432794436372,11.101785714285715,2.729383498393935,5.4,1.577621275493231
residuals,6.0,15,l2,window,0.5205128319379009,0.07389215828656055,0.45567328292342085,0.0971843989666833,13.442857142857145,4.695840974902922,4.1,1.3703203194062976
fit_quality,6.0,30,l2,5,0.5185017270562879,0.07775917985836846,0.5076522636363854,0.09163055825101668,10.331845238095237,3.1458273108670767,5.9,1.728840330651992
fit_quality,8.0,25,l2,10,0.5180330252643391,0.09145707706798864,0.5046143838620116,0.09840092100815506,11.267916666666668,2.676423160421755,5.0,1.4142135623730951
importance,3.0,30,rbf,10,0.5174336618973479,0.25494003523159003,0.4105339904613622,0.25169482715127534,22.416666666666664,15.650503877030232,1.8,1.1352924243950933
no_jaccard,4.0,25,rbf,5,0.5171965124243719,0.2351097002113784,0.4300763581820772,0.24949108532578562,21.8625,13.752581828312982,1.4,1.0749676997731399
no_jaccard,4.0,25,rbf,10,0.5171965124243719,0.2351097002113784,0.4300763581820772,0.24949108532578562,21.8625,13.752581828312982,1.4,1.0749676997731399
residuals,8.0,20,l2,5,0.5166807587348767,0.08697074607572847,0.4529281841364202,0.11260808609628917,16.075,6.118329070692745,4.1,1.9692073983655907
importance,7.0,25,l2,10,0.5163199715868113,0.08379615325248072,0.47410994317362254,0.11184365653127064,13.455833333333334,4.725239313947397,4.4,1.4298407059684812
no_jaccard,5.0,30,rbf,10,0.5162405685378036,0.2647825131318857,0.42848113707560725,0.2643864596173399,23.0,15.402020069530563,1.1,0.7378647873726218
no_jaccard,5.0,30,rbf,5,0.5162405685378036,0.2647825131318857,0.42848113707560725,0.2643864596173399,23.0,15.402020069530563,1.1,0.7378647873726218
importance,3.0,30,rbf,5,0.5161559130649621,0.2554889672054061,0.4094784927965908,0.25265413025174516,22.541666666666664,15.722627105112549,1.8,1.1352924243950933
r2_resid,8.0,25,l2,5,0.5159700524900939,0.0870669054604131,0.5204324859325687,0.10794043391413383,11.818809523809524,3.472170648143054,5.1,1.1972189997378646
fit_quality,7.0,25,l2,10,0.5150743694530602,0.0775634097636061,0.5233970722394539,0.09985920024445115,9.992916666666668,2.5060806067874295,5.5,1.1785113019775795
importance,8.0,25,l2,window,0.5148335126370022,0.25938518116365916,0.4223670252740043,0.24500973591357225,22.725,15.299986383436206,1.5,1.1785113019775793
fit_quality,6.0,25,rbf,window,0.5141191373916436,0.2669556477825444,0.42423827478328724,0.26601849530936167,23.0,15.311578770474469,1.1,0.7378647873726218
all,4.0,30,rbf,window,0.5131505020233019,0.26631198672488104,0.4356343373799373,0.2670078997755076,23.0,15.491933384829668,1.0,0.6666666666666666
no_jaccard,4.0,30,rbf,window,0.5131505020233019,0.26631198672488104,0.4356343373799373,0.2670078997755076,23.0,15.491933384829668,1.0,0.6666666666666666
fit_quality,8.0,15,l2,window,0.5129447741010079,0.08460559056612944,0.5061162148686825,0.07974044659006874,11.129999999999999,2.631798075672051,4.8,0.9189365834726817
r2_only,3.0,25,rbf,window,0.5127330157727702,0.17714889063236974,0.42339936487887353,0.17128447238574146,22.05,10.97332624544121,1.0,0.4714045207910317
residuals,5.0,25,l2,5,0.5124563221851166,0.0920811707708425,0.4837745491321381,0.10227288346682704,13.794047619047621,3.7908192012649806,4.6,1.4298407059684812
r2_resid,4.0,30,l2,10,0.5110281915619619,0.046491040518351304,0.5169301926477333,0.07346922987230946,9.017261904761906,2.506244484603144,5.9,0.9944289260117531
importance,8.0,25,l2,10,0.5108934685675705,0.11342817048473658,0.46416027046847413,0.15827445096721615,15.753333333333334,9.05401844486745,3.7,1.3374935098492586
importance,5.0,30,l2,10,0.5105100830194298,0.05457322159042928,0.4945677850864785,0.06347420576597548,11.68452380952381,2.9776345702864173,5.0,1.3333333333333335
r2_only,3.0,15,l2,5,0.5105064139957387,0.08184230829118275,0.4834447327533823,0.1189869512950078,14.09154761904762,5.37103221366121,4.5,1.90029237516523
fit_quality,6.0,25,l2,10,0.5104178327594978,0.08186733427521652,0.5144268559951861,0.10785591351713367,10.021488095238094,2.5298545649074415,5.6,1.2649110640673518
r2_resid,6.0,30,l2,5,0.5101662880094575,0.04977822759523848,0.4984670998284389,0.054201062706212756,10.955654761904762,2.446363579544544,5.4,1.577621275493231
all,4.0,25,rbf,window,0.5100786256829956,0.2648774688885933,0.4191572513659911,0.2647061127954103,23.25,15.213754741461207,1.1,0.7378647873726218
no_jaccard,4.0,25,rbf,window,0.5100786256829956,0.2648774688885933,0.4191572513659911,0.2647061127954103,23.25,15.213754741461207,1.1,0.7378647873726218
r2_resid,3.0,20,rbf,5,0.5097765541297907,0.1970071573438831,0.395469774926248,0.20426796782538637,22.4375,12.556988149587818,1.8,1.1352924243950933
r2_resid,3.0,20,rbf,10,0.5097765541297907,0.1970071573438831,0.395469774926248,0.20426796782538637,22.4375,12.556988149587818,1.8,1.1352924243950933
r2_resid,6.0,25,l2,10,0.5081027290051627,0.07912301111832544,0.5045704580103254,0.11238962415177789,10.697083333333333,2.616519258940665,5.4,1.349897115421106
fit_quality,5.0,30,l2,5,0.5079619043541761,0.07343608734312099,0.5111226182321618,0.12380550732717148,9.044345238095238,3.3155451919002146,6.9,2.1832697191750423
r2_resid,4.0,30,rbf,window,0.5070971761600036,0.2561011403758657,0.42652768565334054,0.2502933420204634,23.25,15.14054527126124,1.0,0.6666666666666666
r2_resid,4.0,20,rbf,5,0.5067513428471078,0.1924990676750175,0.4025026856942155,0.19931246567955585,22.416666666666664,12.160196148515466,1.5,0.97182531580755
r2_resid,4.0,20,rbf,10,0.5067513428471078,0.1924990676750175,0.4025026856942155,0.19931246567955585,22.416666666666664,12.160196148515466,1.5,0.97182531580755
fit_quality,5.0,20,rbf,10,0.506242842649708,0.1926048006492786,0.39415235196608267,0.20349238297032052,22.916666666666664,12.266334536566456,1.6,0.9660917830792958
